game_id,game_status,game_status_text,game_code,home_team_id,visitor_team_id,season,game_date,period,game_clock,broadcaster
22400335,3,Final,20241206/MILBOS,1610612738,1610612749,2024,2024-12-06T00:00:00,4,     ,ESPN
